lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.532,32.73241551,69.10995813,47.24432095,23.22340539,0.302285916,0.002409001,0.000834831,-0.005857171,-0.019445803,0.025251729,-0.023979221,0.015977211,-0.030865842,-0.01307272,-0.009004403,-0.023111531,0.012281814,-0.000671501,-0.00785754,-0.00735248
0.532,33.69305499,-118.1903957,34.36912992,-57.66626385,0.317148721,0.013031913,0.008523009,-0.012961043,0.005439835,0.05283734,0.008396419,0.006819604,0.001984678,0.003440984,-0.041867855,-0.003012284,0.028005608,-0.001127445,-0.00026734,-0.012364512
0.532,44.05625163,161.8765261,48.45137934,42.88595893,0.319763217,0.000743118,-0.019432201,-0.007401123,0.023138736,0.029980803,-0.023984446,-0.011183673,0.003357369,0.019897243,-0.00488077,0.022163311,0.00093844,-0.000966435,-0.013562207,0.012403545
0.532,45.81410558,69.56642452,22.88098167,164.3436722,0.318183854,0.009259516,0.003364959,-0.014851668,-0.001437066,0.012883175,0.003493146,-0.006011399,0.012583431,0.002538677,-0.01710098,0.007334117,-0.00680746,-0.027241512,0.004494247,-0.003109915
0.532,54.25681178,-137.398257,11.22743704,-14.00093118,0.308927862,0.00217169,0.00361464,-0.016629432,0.009353914,0.023158745,0.001881941,-0.013708875,0.020884594,0.003623127,-0.044728877,0.008540732,-0.010063256,-0.022955893,-0.01064993,0.004578266
0.532,41.29350135,-30.09908444,49.72102815,-131.354094,0.321204601,0.018580972,-0.003107973,-0.005402291,0.033595177,0.045844169,-0.044200949,-0.003554386,0.016019496,-0.010882056,-0.011725992,0.04642345,0.000535588,-0.024514739,-0.015299953,-0.005990818
0.532,69.38722869,78.28521847,26.80190083,-53.38340459,0.307243806,-0.029875336,0.003707905,0.007103705,-0.03676028,0.067523217,-0.017206053,-0.01064234,0.019177108,-0.002416975,0.024067637,-0.033661021,0.011693169,0.019651415,0.042613617,0.028998578
0.532,58.71768406,-42.99034198,26.86744826,-14.48479936,0.295864509,0.002170438,-0.001144961,0.011599234,-0.011105805,0.046486829,-0.002245359,0.00513537,-0.000405714,0.01549423,-0.040885924,0.000830642,-0.001772994,0.010969289,-0.001327843,-0.019375032
0.532,70.50123931,63.46055815,35.38703716,-82.41194671,0.322326312,-0.016351078,-0.002841535,0.003233154,-0.023769963,0.05973017,0.066045098,-0.039170652,0.015516703,-0.091746098,0.012476288,-0.029984352,0.003446435,-0.011311614,0.054373417,0.070226334
0.532,28.45793449,148.4397957,23.43355144,3.808226866,0.323711981,0.005190992,-0.012805307,0.001222287,0.008188136,0.025591885,-0.01323378,0.000175908,-0.012205227,-0.009352583,-0.030183064,0.009922107,0.006381392,0.021753073,-0.001541114,-0.00413622
0.532,24.26013904,90.24925093,50.28414465,170.0527056,0.31520513,-0.003245278,0.004476002,0.012139778,0.007817384,0.030303119,-0.000763477,0.000922942,0.002565004,0.004742677,-0.047481475,0.006292159,0.001145661,-0.014680752,0.011736834,-0.009849029
0.532,48.06154463,-16.23762636,29.46953341,-140.3690834,0.323891409,0.026382693,-0.006789689,0.008109055,0.002742061,0.044619467,-0.007116775,0.010407158,0.000217238,-0.012082018,-0.008200861,0.029803677,0.008687863,0.00190536,-0.014635213,0.005118702
0.532,55.10528138,77.59002144,34.28938876,-14.92184794,0.311774787,-0.014079391,0.014909428,0.004294944,-0.020145535,0.029310544,-0.038623207,-0.00046737,-0.00110096,-0.004535458,-0.005902393,-0.026117251,0.000375873,0.034634572,0.007874789,0.00516912
0.532,11.62072163,-149.1652529,37.5530594,133.2761615,0.317047416,-0.011718698,-0.007488138,0.023400137,-0.004815085,0.033411447,0.000330491,0.012322917,0.009051726,-0.003049848,-0.043854188,0.000662919,0.014970047,0.014356366,0.023821513,-0.005761038
0.532,63.11596594,115.3526355,22.40085906,-112.6666693,0.304807501,-0.008465357,0.012239332,0.004439966,-0.009193584,0.025695677,-0.015283492,0.009263528,-0.016217223,0.029573522,-0.003669828,-0.004770089,0.01163393,0.005156257,0.012563816,0.009097116
0.532,13.8237067,-52.09443654,19.67802865,119.2223981,0.330640008,-0.007389995,-0.009521597,0.006249637,0.011036019,0.047713601,0.009961534,-0.001545372,-0.002987563,0.014639748,-0.035177778,-0.01435055,0.007444591,-0.000670753,0.010605673,-0.00637808
0.532,12.88366784,-125.8481098,68.77443414,105.3430993,0.295875392,-0.023220941,0.023662425,0.014762168,-0.021527846,0.011704307,-0.026522856,-0.014188012,0.012464164,-0.00482433,-0.005008563,-0.02196657,0.015273833,-0.001459086,0.040173675,0.016800053
0.532,21.9260591,-133.2002644,63.28037664,77.28268777,0.309184813,-0.014675922,-0.041165166,-0.002022133,-0.007471441,-0.001184092,0.043992281,-0.019488582,0.000416347,-0.037230053,-0.010988706,-0.007654866,0.018230367,-0.022822925,-0.003111009,0.017248535
0.532,42.78817991,5.498384614,41.57047621,-122.8033577,0.322637975,-0.007220853,-0.011719092,0.004571859,0.004285649,0.023394124,-0.047842527,-0.014898586,0.018353182,-0.005666393,-0.052890172,0.025877436,-0.011280565,-0.038359441,-0.004850875,0.0097863
0.532,16.12092237,69.80180387,56.9142919,-81.60408695,0.31331559,-0.022402633,0.016521501,-0.0229279,-0.019353446,0.051105902,-0.02878922,-0.021068521,0.004865601,0.010737162,-0.009499794,-0.037798296,0.010913499,0.001665595,0.027898859,0.024585905
0.532,21.31632014,-176.2772473,46.23380627,-167.1755184,0.311567794,-0.000507455,0.012854689,0.013384588,0.008092634,0.043236268,-0.005121788,-0.009015216,-0.00797522,0.018323907,-0.041971548,0.013387545,-0.001083445,-0.01574331,0.002433623,-0.002985947
0.532,33.22259201,-3.023481198,25.74417229,83.82028008,0.320344592,0.007057083,0.000902417,0.004429843,0.004531013,0.035374618,0.009511346,-0.003173146,-0.010683443,0.003372351,-0.025585873,0.006642695,-0.014293775,-0.004857439,0.000973691,0.002730676
0.532,2.794686166,1.734710287,14.98049564,24.29996033,0.332648869,-0.001942629,0.004218357,0.001697521,0.01082124,0.048933966,-0.018108242,-0.00011412,-0.016947609,-0.012565097,-0.043783022,-0.001464753,-0.001690375,-0.003859571,-0.009910476,-0.023060867
0.532,52.27008394,-153.2784774,33.22949174,33.46625103,0.327524968,-0.009107801,0.012215774,-0.008887187,0.022406872,0.005807049,-0.014701648,-0.031163713,0.015195077,0.041689447,-0.039003087,0.009640982,-0.004761641,-0.029400832,-0.037876361,-0.003325886
0.532,30.86830572,-70.25896023,44.08178063,-102.5851788,0.30662728,0.003584045,-0.016868754,0.012204242,-0.001157341,0.040272834,-0.002904412,-0.032214739,0.00953034,0.00150287,-0.047558259,-0.009066057,-0.002008511,0.002097528,0.014810269,-0.028146264
0.532,39.94095723,98.75385756,58.03953922,-84.80851848,0.33238452,-0.047652982,1.69E-05,0.013122694,-0.025486517,0.096706116,-0.05163866,-9.89E-05,-0.019199187,0.045944806,0.02260381,-0.048933572,-0.004079692,0.029598361,0.038933202,0.050750074
0.532,27.50044916,-44.34574457,57.33192267,167.3489973,0.321163617,0.012918659,0.013453783,-0.007197078,0.030825232,0.038310945,0.021325881,0.03002989,-0.026982772,-0.041002234,-0.004468915,0.013086717,0.004263244,0.027609268,-0.01628415,0.01094169
0.532,46.85813323,95.15436722,72.99066172,-93.08267415,0.35733971,-0.006796381,-0.011689522,-0.007866658,-0.01799548,0.190757808,-0.012178515,-0.010413269,-0.023700965,-0.010034178,0.14851865,-0.085352316,0.019240487,0.001614596,0.081641641,0.114716875
0.532,20.95940699,167.3746249,32.02943163,-29.57046659,0.325666206,-0.000259921,0.010951448,0.011281255,0.014195109,0.04405566,0.007398048,0.022844216,-0.005049478,-0.00065668,-0.040530687,0.004621409,0.016307708,0.015316512,0.008901262,-0.009446025
0.532,40.02030412,-42.34886427,42.98216087,-120.0720505,0.313768266,0.00698915,-0.012827879,0.002615382,0.004058135,0.035373632,-0.009096189,0.006975489,-0.017602491,2.23E-05,-0.023513884,0.036853131,0.009104124,-0.008629028,-0.020862614,-0.006145796
0.532,24.30272022,-166.1050746,67.80107944,-50.99846379,0.306760442,-0.016305638,0.043544292,0.001433222,0.065352563,0.0062742,0.064354073,0.01414484,-0.035615221,-0.014781291,-0.05794866,-0.003613487,0.015298672,0.024400006,0.006742909,0.029119027
0.532,51.99025063,-69.89987859,51.41668597,44.57836402,0.324738008,-0.024307353,-0.02954681,0.004628348,-0.024726166,0.051041341,0.07489824,-0.020033562,0.014409987,-0.009963702,0.014185351,-0.051337043,0.002294732,-0.041209423,0.013745444,0.025944462
0.532,24.50429089,-91.56621216,44.47476951,-55.57268877,0.309957606,0.004989697,0.005537802,-0.007597893,0.017097333,0.026926293,-0.007863415,-0.006095369,-0.004384946,0.006721273,-0.042343443,-0.024956223,0.009011421,-0.000383175,0.004220298,-0.01319455
0.532,70.71020254,-168.2942602,54.94441911,-128.3191986,0.284712869,-0.000744472,0.015907228,0.00880163,0.000485322,0.027477286,0.035848925,0.002700199,-0.009514983,0.040298955,-0.045094267,-0.004963281,0.005372662,0.006571233,0.016707104,-0.011571438
0.532,61.77396855,60.92372473,39.01432355,88.58267054,0.296140047,0.018588857,-0.006158935,-0.005321456,0.000690002,0.034916771,0.024154672,-0.005641791,0.002361649,0.002838371,-0.031267012,0.01704795,-0.008740617,-0.006667337,-0.005339188,-0.00236777
0.532,41.69614985,158.3280938,50.08503816,-62.06631994,0.326111112,-0.011108072,0.011219256,0.012473331,-0.004446127,-0.028342413,0.019860379,0.017039671,-0.02065434,0.000550135,-0.063183386,0.002793631,0.002281139,0.011650686,0.004670437,0.020292795
0.532,12.34667174,-165.6812341,26.83620234,58.74183312,0.330517513,-0.013941692,-1.15E-05,-0.005893828,0.011970439,0.024229287,-0.004227799,-0.02344193,0.002077972,-0.00525168,-0.011803564,-0.014401214,0.005393607,-0.013710058,-0.011041736,0.01101808
0.532,29.23228128,75.66755965,56.25379064,-1.032307964,0.301980013,0.020543748,0.031195747,0.00409631,-0.008279133,0.035905404,-0.011432852,0.030573194,-0.020696527,-0.037902383,-0.028793163,-0.003829488,-0.002258617,0.031752063,-0.012457166,0.007144177
0.532,21.34332766,-80.95393529,31.8754691,-45.2053523,0.315029562,0.002674996,-0.003361262,0.015862774,0.004642168,0.046107443,0.000263623,0.00099361,-0.029951036,0.005992652,-0.017536451,0.00235814,-0.014192547,-0.002557848,-0.003181564,-0.023756065
0.532,39.81873345,-13.05872383,38.43878754,-175.5301052,0.323141823,0.032296155,-0.011304911,-0.001000579,0.015503692,0.052103998,-0.00364975,-0.00188336,-0.008671817,-0.002219121,0.005572409,0.028433884,0.001972899,-0.008110711,-0.026817869,0.02062753
0.532,67.30075048,41.66884664,46.7011151,152.4110828,0.311076365,0.019763092,0.009730077,-0.009723769,0.008177845,0.037145778,-0.020676518,-0.014879168,0.037359768,0.057628118,0.034360456,0.003425844,-0.009801953,-0.011433443,-0.015997713,0.047484826
0.532,16.95302975,-41.83227166,52.20217089,159.1678894,0.315647191,-0.025461579,0.003776005,0.004135333,0.008476347,0.023661243,0.01505728,0.013892408,-0.020635317,-0.027414597,-0.04509338,0.02615717,-0.006377627,0.004596432,-0.006826849,0.001755498
0.532,50.77136412,79.29859161,67.58866633,169.0561875,0.294969273,-0.005798838,-0.000184291,0.013230527,0.023083538,-0.016562209,0.005308376,-0.021786586,0.000982108,0.040046819,0.000906345,0.014561288,-0.001252439,-0.015173688,-0.001692454,0.034382042
0.532,55.90466433,104.104105,63.53537093,-125.8510668,0.314477385,-0.022019403,-0.011134882,-0.000788809,-0.016672112,0.054713081,0.08761937,-0.026106014,-0.013420861,-0.05437805,0.038294189,-0.036134278,0.016678125,-0.018527942,0.035180045,0.063142875
0.532,37.8347655,-161.3984734,24.15181328,-123.379978,0.318673902,-0.006635499,-0.000187465,0.011168395,0.00882437,0.045618252,0.006309527,0.018519367,-0.006302489,-0.006459931,-0.028914401,-0.012100746,-0.008002592,0.013774719,-0.003362425,-0.002091564
0.532,36.78275388,170.8402604,41.46993729,146.8124452,0.310438698,-0.00226117,-0.00150354,0.00418575,-0.000517907,0.041922067,-0.007143467,0.004416832,0.002020083,0.002300074,-0.031166571,-0.020214532,0.006480147,0.000740576,0.003665866,-0.009191425
0.532,48.04439387,-75.08187118,13.45506401,-34.63802224,0.310071872,0.002906787,-0.012540948,-0.009298706,-0.003717702,0.051959202,-0.00117114,-0.003487202,0.001497754,0.004184992,-0.037179685,0.003178252,0.006826326,0.010684231,0.015806098,0.002147117
0.532,42.36916919,-84.31568066,33.49375138,-84.10642172,0.31340258,-0.00543542,-0.005053569,-0.004099129,0.01006365,0.045662509,0.012234403,-0.006656366,-0.018585506,0.003871833,-0.046599098,-0.006380209,0.011266568,-0.001779283,-0.004879499,-0.014725501
0.532,10.49478433,96.78171772,53.7468232,-151.3958369,0.307852589,0.024760764,-0.025958261,-0.015395169,0.013006384,0.006038486,0.023469331,-0.006374976,0.008497115,0.010193759,-0.035020169,0.004850845,-0.012878739,0.014121184,0.004562042,-0.010459497
0.532,28.65171832,-165.3539898,31.91381188,-28.49006751,0.328732604,0.014170172,0.014593224,0.00884913,0.013399176,0.053342105,0.020086591,-0.004437965,0.004442105,-0.008160034,-0.030790043,0.020830283,-0.020949945,-0.0012372,-0.013122398,-0.008067765
0.532,20.5248226,-17.71131003,61.4838842,-141.2985756,0.310043441,-0.002221457,0.009077333,0.001226437,0.00550281,0.036027529,-0.016337278,-0.028952941,0.002454934,0.01979907,-0.053773042,0.014973005,0.00012255,-0.008391786,-0.009095894,0.041824781
0.532,14.54009576,-51.66783612,37.37593349,79.83933327,0.330365261,-0.00855872,0.000811959,0.014452568,0.007784393,0.048622394,-0.019670242,0.013289865,0.01800169,0.002761952,-0.032887758,-0.01001959,0.008402589,0.006174883,0.002144318,0.002943434
0.532,73.39331023,167.7590384,18.50773595,65.49962536,0.286290012,0.009594448,-0.006128724,-0.003126149,0.01812076,0.038558744,-0.004190472,-0.001459884,-0.01010426,-0.005918894,0.004679002,0.007200893,0.002980673,-0.0017519,-0.018341847,0.020370761
0.532,64.93473465,-30.82602023,45.4612337,-121.6136472,0.301728207,0.006785618,-0.011992026,-0.010628738,0.012069795,0.057813327,-0.024085477,0.012858632,-0.022173858,-0.029119323,0.002028254,0.029345338,-0.008329797,-0.009165413,-0.034070766,0.017483422
0.532,72.0808831,-17.10669658,57.71830752,-99.41327457,0.301317112,-0.015855677,-0.040104087,-0.00876726,0.03133315,0.003892068,-0.083317881,-0.025429249,0.002251224,-0.003244637,-0.035671602,0.03279816,-0.002539712,-0.043253813,-0.002388598,0.033910791
0.532,34.25912852,28.06366423,56.28690935,-139.151774,0.327043233,0.00525577,-0.03545978,0.00649991,0.016480595,-0.000117129,-0.043447498,-0.02005229,0.042126003,0.018607979,-0.058825418,0.020767003,0.014953784,-0.030039254,0.012849465,0.027396756
0.532,62.88038946,84.97332345,15.37693439,-86.88149294,0.310962112,-0.017141491,-0.010547222,0.001406293,-0.019659597,0.049790321,0.003312166,0.005391153,0.003812791,-0.021676683,-0.000467476,-0.022208849,-0.005814491,0.001040479,0.021576539,0.013841055
0.532,18.44179425,-68.00876129,55.01390925,-72.89485405,0.29790788,-0.00344741,-3.77E-05,5.69E-05,0.005555761,0.028114919,0.012012035,0.000466303,0.003542893,0.026909142,-0.055600091,0.004020748,0.00303799,0.010386951,0.005896982,-0.020868331
0.532,57.54561715,-123.2084704,35.15461485,56.44836302,0.332243887,-0.009676743,-0.01241764,-0.023259777,-0.014813916,-0.017227245,0.051634027,-0.024001793,0.033866041,-0.04163218,-0.061429573,-0.017530044,-0.001813456,-0.045070512,0.007182609,0.046652127
0.532,31.74910548,102.5536372,56.241174,-168.5387078,0.305239178,0.005219162,-0.011750929,0.008458536,-0.019268283,0.008748709,0.021242789,-0.014344341,0.009940736,0.012924475,-0.035289258,0.005067063,0.004464105,-0.00309516,0.015832612,0.020869415
0.532,55.92280076,-45.25917019,31.19840849,130.3605329,0.328413486,-0.002365868,0.045393715,-5.45E-05,-0.002023543,-0.009831149,-0.011584942,0.033844455,-0.038599354,0.011398353,-0.087944446,-0.00438463,0.001229857,0.039150741,-0.003586598,0.032349086
0.532,60.64704558,125.5218511,26.79845097,23.32473285,0.301152507,0.010878409,0.016337475,0.004179472,0.001622107,0.01107653,-0.002482799,0.009794481,-0.01213623,-0.015334255,-0.029357265,0.004045164,0.0028206,0.007777937,-0.002509629,0.00330915
0.532,48.88280958,158.0521046,58.06772954,-73.17774296,0.319261412,-0.010880873,0.001923684,-0.006346963,0.007945088,-0.044524743,-0.009353539,0.019259314,-0.030832526,0.048130049,-0.082192634,0.011508256,0.015887219,0.02977874,0.023218181,0.024025055
0.532,40.90277953,114.791786,58.33879034,-153.927052,0.305762838,0.008623942,-0.013487197,0.0035582,-0.020158348,0.005345013,0.035276346,-0.026532811,-0.019437327,0.027036787,-0.020696429,-0.011034935,-0.006452193,-0.017724124,0.014360998,-0.009150273
0.532,30.3538816,111.865315,60.21857237,-142.9278974,0.3138039,-0.017322855,-0.016646879,-0.004788984,-0.015798705,0.012539963,0.023920672,-0.017017887,0.024905855,0.005933068,-0.025563005,-0.017320095,-0.00827591,-0.036509722,-0.010045711,0.005127682
0.532,55.82669739,109.99056,48.47375418,51.80159231,0.302220695,0.018713939,-0.010661758,0.005000835,0.00757746,0.019767528,-0.011368586,-0.003824195,-0.018165707,-0.026794705,-0.006193463,-0.000387729,-0.001461974,-0.000192573,-0.03629583,0.004449655
0.532,63.2498207,-9.178996053,25.95490975,96.02550736,0.302319456,-0.015372302,0.019477542,-0.006051615,0.008643912,0.01108757,0.013756188,0.02080781,-0.01640322,-0.000884511,-0.045121274,0.017108865,-4.32E-05,0.019621747,-0.023191075,0.018966667
0.532,37.58105259,-12.7485317,16.48148252,109.3922548,0.324504337,-0.008225444,-0.001991962,-0.005643259,0.003378985,0.038745037,0.016069569,0.00084939,0.013331756,0.00437504,-0.0368346,-0.012117896,0.00233612,0.007195048,0.007374658,-0.016756585
0.532,63.6707042,-16.12309085,29.98661885,130.4433297,0.314979789,0.01063889,0.023434931,0.004582781,0.003202539,0.010877128,0.07229369,0.042434322,-0.019738943,-0.041928966,-0.049512755,0.031382434,-0.003626784,0.039016689,-0.023818359,0.034402643
0.532,16.32209877,74.52890714,38.93201963,-166.3721927,0.321513564,0.015416756,-0.003668064,-0.003474438,0.014246857,0.022780246,0.008725092,-0.002224069,0.024127171,-0.00287973,-0.043566174,0.021727051,-0.01589678,-0.029493781,0.008110415,0.001543657
0.532,52.14381889,139.2079575,61.95109446,132.5911169,0.300795897,-0.011665077,-0.019733325,0.006184139,0.01228004,0.043156428,0.007487222,0.009298233,0.005992119,0.014071111,-0.058162946,0.003152023,0.012684758,0.004855182,0.000855771,-0.033260935
0.532,63.54838185,93.84834699,33.38532706,-154.5174717,0.305328658,-0.007611358,-0.012024356,0.004972675,-0.016663833,0.025593758,0.04300079,-0.015734735,0.005608869,-0.024775746,-0.003714262,-0.01285804,0.00057731,-0.01224702,0.02689899,0.015519562
0.532,66.75015206,95.67716959,62.74939317,3.800055615,0.304525861,0.035714774,0.024663872,-0.006080998,-0.024171133,-0.068783699,0.014416393,0.028552067,-0.036549444,-0.038445392,-0.058910778,-0.011521858,-0.002687011,0.03634472,-0.01843588,0.038714875
0.532,25.1014132,39.25581408,3.281649364,136.3820254,0.326443298,0.001007499,0.010254477,0.009658793,0.000709703,0.039040247,0.010935184,-0.000874916,-0.013510952,0.010961995,-0.021421492,0.003486759,-0.00039585,-0.007989995,0.007560615,-0.030246542
0.532,36.53327937,-93.01288831,42.56748713,126.1871822,0.325488373,-0.01709132,-0.009680932,-0.002508466,-0.037951371,0.037041099,-0.019628252,0.018305475,0.006762119,0.019251822,-0.015968931,-0.020091224,-0.004205898,0.019659991,0.001408274,0.010356001
0.532,28.4815907,-148.6812862,65.9684127,43.48968526,0.319147712,0.037931756,0.000107665,-0.005569915,-0.003020879,-0.00458143,-0.002900025,-0.05298529,0.018158413,0.037238432,-0.074716974,-0.020386927,-0.012698361,-0.032244309,-0.025350099,0.035841039
0.532,44.49152599,14.64132465,71.87329981,-76.56580587,0.300183502,-0.018939955,0.005322402,-0.020980303,-0.003941106,0.015154566,0.001614034,-0.038612069,0.021448499,-0.069037905,-0.001984382,-0.036487938,0.021841981,-0.024432435,0.040124786,0.034970885
0.532,27.54283322,61.81625403,17.30511309,-127.9308424,0.329091785,0.001591344,0.000167625,0.019418697,0.00205747,0.028384107,-0.004546626,-0.008663291,0.004801768,-0.002739912,-0.011623777,0.006890366,-0.008166392,-0.004020512,0.010147629,-0.005259762
0.532,47.49320405,93.98772153,52.82354082,161.1214985,0.296317015,0.032786726,-0.028450936,-0.013918233,0.008649935,0.01445858,0.01019435,-0.007742551,0.014842008,0.015849862,-0.009362716,-0.008149468,0.016052221,-0.006667563,-0.002729553,-0.008283638
0.532,39.80858099,-175.4571652,46.22109105,124.4652069,0.309220505,-0.018280735,0.021064579,-0.001942126,-0.01103385,0.013946916,-0.012391914,-0.01287529,0.014711209,-0.025078447,-0.019020484,-0.010570287,0.011882024,-0.006131445,0.016408641,0.018067435
0.532,46.85645758,-176.8873805,36.66506421,-99.71686267,0.312880387,-0.014285101,-0.012148847,0.005577594,-0.003583591,0.005144369,0.006094896,0.010353143,-0.000712437,0.01472629,-0.036150837,0.005129614,-0.001308583,0.014612839,-0.007479938,0.001856431
0.532,5.290042352,-50.68048482,45.43333908,-81.48235601,0.317192791,-0.000723181,-0.017539507,0.011706574,-0.005516097,0.019860083,0.003637892,-0.013449643,-0.000446306,0.010552052,-0.027078186,-0.001574646,0.00603954,-0.002628974,0.001546584,0.016117965
0.532,37.49391886,-56.96534989,58.08655595,122.1892818,0.331322922,-0.009079946,0.032119818,0.000442568,-0.006939265,-0.004724324,-0.012134357,0.022395832,-0.021777321,0.046482197,-0.069202513,-0.023126218,0.011657192,0.021570624,0.02373024,0.040488599
0.532,38.34337414,86.15061444,60.3895871,-141.677075,0.313085964,0.010940113,-0.033868012,-0.004347204,-0.009729447,-0.002878715,0.04777836,-0.030276112,0.006834113,-0.043618907,-0.056420863,0.004154643,0.008120124,-0.037796817,0.004297487,0.022179575
0.532,28.08396915,-130.8760413,46.44838786,-8.29562368,0.321628513,0.017007538,-0.007687896,0.004956046,0.011531518,0.046562135,0.014199643,-0.013920401,-0.005407387,0.034879119,-0.006205015,0.021588564,-0.004966514,-0.012201482,-0.024197056,0.002948412
0.532,60.81283622,129.8647381,32.07201282,-105.5491055,0.309749941,0.001809533,0.0093817,0.000899934,0.000100461,0.006069465,-0.012809742,0.019762107,-0.015892344,0.037482978,-0.032524241,-0.028314617,-0.007981311,0.025075391,0.00286528,0.019988714
0.532,26.1285858,-36.69769007,33.35969949,22.88167164,0.321223042,-0.011394312,0.001075027,0.000293691,-0.006794617,0.045172726,0.006200935,0.033133585,-0.02117803,-0.002057677,-0.040778683,-0.005894735,0.002349861,0.004283756,-0.007827783,-0.012786579
0.532,66.69406711,126.8603987,64.71680176,-119.7221356,0.323462183,-0.003721734,-0.011236407,0.009945073,-0.028049372,0.085289134,-0.016970181,0.017267953,-0.024603056,0.049459036,0.095612706,-0.017852656,-0.000363947,-0.01144261,0.007553568,0.068761817
0.532,52.93935771,40.53384113,71.49006912,-22.0248238,0.276696587,-0.008719494,0.026743746,0.01991124,-0.031209152,0.020634923,-0.048351235,0.005601861,0.014835108,-0.014722741,-0.020089351,0.004210146,0.001860887,-0.013890437,0.001420585,0.02033991
0.532,57.3205874,-86.03430472,68.9240597,166.1523871,0.315767731,0.046741331,0.034777988,0.032885885,-0.01687664,-0.034219603,-0.020844182,0.046962713,-0.040995039,-0.033716514,-0.056774622,-0.027101251,0.013671223,0.034275885,-0.021180297,0.038662733
0.532,50.69921266,-98.24751598,61.19498267,-87.77697926,0.285440296,0.00844241,-0.017910417,0.016261973,0.023708654,0.0640357,0.006130025,0.006594673,-0.001079502,0.004337801,-0.049935018,-0.001175842,0.002837888,-0.002672088,0.013773634,-0.009211169
0.532,50.78447361,-90.9884091,28.11679215,-40.25873906,0.304755192,0.004830057,-0.009634546,0.010892997,-0.015493638,0.034871529,0.00936865,-0.008350132,0.008322227,-0.002594121,-0.045702133,-0.003926153,-0.003238861,-0.000406574,-0.002878478,-0.004922159
0.532,49.46051407,-116.1214625,38.52109146,-69.8235873,0.30195932,0.014816085,0.007158952,0.017984342,0.028222949,0.034595047,0.004493133,0.000236644,0.008605993,0.014544531,-0.037993459,0.018932464,0.014700761,0.007969503,-0.02034612,-0.017420043
0.532,14.43630412,58.85331303,72.55755584,79.92991686,0.277467909,0.004327737,0.051989364,-0.008764579,0.010211403,0.073553581,0.015258949,-0.011297519,0.035200252,0.028452415,-0.045163954,-0.0047755,-0.0146155,-0.020728167,0.00611868,-0.014106497
0.532,30.02092036,148.080024,33.69689913,13.72218211,0.323030302,0.010616318,-0.00161847,-0.000347438,0.016367933,0.034605101,-0.005746371,0.016153548,-0.008685084,-0.009585282,-0.021389063,0.011164255,0.000336168,0.001029134,-0.014507667,-0.003953249
0.532,35.6251764,57.28273745,14.14109426,76.0126447,0.323512514,-0.002488496,-0.005210341,-0.006267695,0.000559786,0.041102576,-0.010137378,0.003641598,-0.000841775,-0.015456971,-0.026653162,0.006888168,-0.003161318,-0.013137676,-0.005919643,-0.012850648
0.532,35.76149534,-169.8496564,34.90878734,-153.6057217,0.320465019,-0.002381727,0.013673785,-0.009832509,0.001750156,0.033024175,0.016760626,-0.022494695,0.000108921,0.011850384,-0.039258574,-0.000324021,-0.013521006,-0.002532556,-0.001823756,-0.019395633
0.532,31.27499549,-65.90631514,8.114702915,-142.0940158,0.319472006,-0.007468277,0.007416578,-0.003540705,0.005926956,0.033680241,0.004012281,0.006395251,-0.00385207,-0.008528411,-0.022790201,0.015660415,-0.010116383,-0.001679049,-0.003812958,-0.010758255
0.532,25.89340359,151.2903696,48.37715797,66.27101513,0.30888607,-0.002966913,-0.012518574,-0.016200762,0.014305899,0.004281568,-0.025275089,-0.003488976,0.004857508,-0.016155421,-0.029033175,-0.000889943,-0.012245344,-0.013692415,0.001293019,0.000311197
0.532,41.81502234,95.55258019,20.88104578,-18.51512852,0.321254388,0.005732837,0.005539803,0.011459958,-0.012379298,0.026059293,-0.006723826,-0.004744323,-0.009752038,-0.005229246,-0.031325758,-0.012163139,0.001887027,0.016874866,0.003575391,-0.001813988
0.532,33.24072844,-150.9000421,61.79870901,-96.94731123,0.279433419,-0.010021069,0.007096648,-0.009632555,-0.017545815,0.014764534,0.033861803,0.002771661,-0.015791312,0.019644319,-0.005666472,-0.004733796,-0.000866214,0.004272322,0.031344486,0.003877165
0.532,54.64713934,-67.78057738,17.41491736,120.4268937,0.317095835,-0.008065153,0.012408966,0.001060498,-0.025689763,0.034337095,-0.021289017,0.020691599,-0.007194585,0.019766049,-0.025295788,-0.023452476,0.002584136,0.018096118,0.022492133,0.00464409
0.532,13.03733467,-16.44589963,44.50552259,-8.965567705,0.316848385,-0.01074899,-0.012375749,0.001788972,-0.013470933,0.057068846,-0.00221984,0.003707185,0.002702023,-0.000996518,-0.059334618,0.009114543,0.010544265,0.014015322,0.008275309,0.000779079
0.532,21.9297061,21.89905159,45.31959211,-103.9858239,0.31211426,-0.009515082,-0.009849906,0.007261758,-0.007512593,0.013079817,0.004146166,-0.018149147,0.00533701,-0.024808569,-0.040223846,-0.02431583,-0.001045881,-0.009112355,0.035744246,0.001471348
