lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.532,-0.001,0,5.73917,180,3.37E-01,-0.00752093,0.0031195,0.00358463,-0.00546113,0.0524046,-0.004535,0.000619266,0.00165334,0.00847711,-0.0431598,0.00663216,-0.0143006,-0.00672968,-0.00218127,-0.0289349
0.532,-0.001,0,8.1301,135,3.35E-01,-0.000638893,-0.00578753,0.00155074,-0.00422158,0.0336465,-0.00063598,0.0035824,-0.0135032,-0.00154285,-0.0437191,-0.00454931,-0.00263813,0.00249057,0.00600334,-0.0188099
0.532,-0.001,0,12.921,116.565,3.35E-01,0.00287279,-0.00314461,0.0056793,0.00442127,0.0343162,-0.000486707,-0.00187248,-0.00482136,0.00198761,-0.0352097,-0.00727014,-0.00440164,0.00494395,-0.0039405,-0.0130789
0.532,-0.001,0,18.4349,108.435,3.31E-01,-0.000589404,0.00141712,0.00467337,0.00440927,0.0391096,-0.00288885,0.00156913,0.00443511,-0.00464183,-0.027921,-0.00325175,-0.017257,0.00226198,0.00741407,-0.0135099
0.532,-0.001,0,24.3501,104.036,3.29E-01,-0.000286264,-0.00471827,0.00519864,-0.00273167,0.0287601,-0.000499421,0.000275042,-0.00362862,0.00198383,-0.0312346,0.00300234,8.98E-05,-0.00456779,0.00448684,-0.0127459
0.532,-0.001,0,30.6573,101.31,3.25E-01,-0.0181439,-0.00421234,0.00680174,0.00488559,0.0226316,0.00923569,0.0097232,0.0110066,0.00190892,-0.0276346,-0.000225023,-0.00645804,0.00352632,-0.00756108,0.002681
0.532,-0.001,0,37.465,99.4623,3.24E-01,0.000252451,-0.00258227,-0.000199398,0.00147263,0.0309231,-0.00351389,0.00239875,0.000449066,-0.00179795,-0.0343295,-0.00744061,0.000348628,-0.0025437,-0.00122283,-0.0126789
0.532,-0.001,0,45,98.1301,3.17E-01,-0.00549813,0.000137909,0.00460663,0.00687708,0.0265331,0.000369499,0.0125181,-0.0114108,0.0133136,-0.0234852,-0.0130594,0.00200489,-0.00321252,0.00452996,-0.00280804
0.532,-0.001,0,53.7288,97.125,3.16E-01,-0.00220082,0.000754956,0.0071001,-0.00735545,0.0338232,0.00110488,0.0111491,-0.000339577,0.00976405,-0.0185568,-0.0136945,0.00151565,0.00755448,0.0158065,-0.0060803
0.532,-0.001,0,64.8959,96.3402,2.97E-01,-0.0126967,0.0138424,0.00999499,-0.0185433,0.0341956,0.00563474,0.000415484,0.0113357,0.0112954,-0.0135943,-0.0147339,0.00920074,0.00316348,0.00695005,-0.00381793
0.532,-0.001,0,64.1581,-90,2.99E-01,-0.0147555,-0.000566381,-0.0038523,-0.0164913,0.0383006,0.00935899,-0.0101242,-0.0114601,-0.00533277,-0.0280001,-0.0217719,0.00377209,-0.00388253,0.0152803,0.00225986
0.532,-0.001,0,53.1301,-90,3.09E-01,-0.0185545,-0.00944113,-0.00151814,-0.0227065,0.0541434,0.0115865,-0.00877026,0.00372771,-0.00310392,-0.0237012,-0.021396,-0.0163852,-0.00198292,0.0211067,-0.0241163
0.532,-0.001,0,44.427,-90,3.19E-01,-0.0113557,0.00550902,-0.00176311,0.000267059,0.0473789,0.00712813,0.000220398,-0.00329472,0.00122686,-0.0270121,-0.00827293,-0.00223576,0.00199,0.00476362,-0.0110109
0.532,-0.001,0,36.8699,-90,3.21E-01,-0.00558741,0.00534964,0.00131212,-0.00565753,0.0303232,0.00440115,-0.0110557,-0.0117615,-0.00321,-0.0418795,-0.00269853,0.000185633,0.00880523,0.00788471,-0.00875907
0.532,-0.001,0,30,-90,3.25E-01,-0.00442392,0.00137059,-0.00122705,2.30E-05,0.0334725,-0.00449597,0.00839182,0.00488547,0.0107637,-0.0351481,-0.0060385,-0.000605548,0.00274428,0.0114526,-0.017874
0.532,-0.001,0,23.5782,-90,3.31E-01,-0.00113636,0.00417323,0.00334405,-0.00214357,0.0412034,-0.00698824,-0.00201132,0.0067758,0.000812814,-0.0316383,-0.00292176,0.00174912,0.00328979,0.00136728,-0.00485089
0.532,-0.001,0,17.4576,-90,3.32E-01,0.00448258,-0.000699909,-0.000263415,-0.00128657,0.027882,0.0054702,0.00494839,-0.00594684,-0.00611259,-0.0371838,0.00151044,0.00444363,-0.0075287,-0.00589613,-0.0163261
0.532,-0.001,0,11.537,-90,3.34E-01,0.00188045,-4.76E-05,0.00627136,-0.01001,0.0377257,0.00277833,0.00484177,0.000499841,-0.00807579,-0.0390167,-0.0037055,-0.00251658,-0.00551744,0.00280684,-0.0227145
0.532,-0.001,0,5.73917,-90,3.38E-01,-0.0010017,0.00598041,0.00422503,0.00293552,0.0470326,-0.00845576,-0.00636155,0.000911202,-0.0086103,-0.0527667,0.00242127,0.00253335,-0.00777766,-0.000480494,-0.0267984
0.532,-0.001,0,5.73917,90,3.38E-01,-0.00422457,-0.0116733,0.00530341,-0.00136836,0.0524601,-0.00938246,-0.000384452,0.00463387,0.000106598,-0.0444234,-0.00686401,-0.0127238,0.00333089,-0.00527947,-0.018797
0.532,-0.001,0,11.537,90,3.35E-01,0.000876606,-0.00816797,0.00188693,-0.00274605,0.0340137,-0.0042374,4.28E-05,0.00483259,0.00540397,-0.0529739,-0.00440096,0.00132897,-0.0072862,0.00369115,-0.0131041
0.532,-0.001,0,17.4576,90,3.32E-01,-0.00531961,0.00666354,-0.0016816,-0.00953002,0.0344526,0.00794174,0.00155074,-0.00125328,-0.00798639,-0.0320785,-0.00710439,-0.00735097,-0.00331568,-0.00417139,-0.00635717
0.532,-0.001,0,23.5782,90,3.31E-01,0.000681041,0.0054208,0.00503493,-0.00524669,0.0330443,-0.00922107,0.00379373,0.00515461,-0.0018682,-0.0337693,-0.00994553,-0.00250533,0.00229599,0.000320616,-0.00972979
0.532,-0.001,0,30,90,3.25E-01,-0.00836006,-0.00947336,-0.000167151,0.00256501,0.0326806,0.00857637,-0.00587724,0.00464367,0.00917537,-0.0278699,-0.00334688,-7.38E-05,0.00405018,0.00109672,-0.0170031
0.532,-0.001,0,36.8699,90,3.20E-01,-0.00892409,0.00334214,-0.00383073,-0.00169205,0.033022,0.00817714,0.00164582,-0.00903283,0.0148856,-0.0319488,-0.0108729,0.00530761,0.00179189,-0.00130867,0.000871872
0.532,-0.001,0,44.427,90,3.21E-01,-0.00388626,0.000826795,0.00868843,-0.00987062,0.0378308,-0.00338203,-0.00140269,0.00408295,0.0103389,-0.0258325,0.000446048,0.00250453,-0.00477387,-0.0024735,0.00789211
0.532,-0.001,0,53.1301,90,3.10E-01,-0.0169099,0.000789941,-0.000429755,-0.000774106,0.0351391,0.00373017,0.00608447,-0.00481174,-0.00140154,-0.0217384,-0.00548681,0.00570052,-0.00187669,0.00100366,-0.00588775
0.532,-0.001,0,64.1581,90,2.99E-01,-0.0178943,-0.00602923,-0.00857582,0.00122702,0.0423694,-0.00422839,-0.0111298,-0.00216192,0.0220938,-0.0212569,-0.0294297,0.0102442,-0.00538877,-0.0019842,0.0165901
0.532,-0.001,0,64.8959,-83.6598,2.93E-01,-0.0189845,-0.00445337,-1.12E-05,-0.00690574,0.0453141,0.000479155,-0.00107135,-0.0167577,0.0074501,-0.0183726,-0.0158566,-0.00837342,0.00897915,0.0115047,-0.002301
0.532,-0.001,0,53.7288,-82.875,3.12E-01,-0.00731823,0.000782374,-0.00632613,-0.00670813,0.0309918,-0.0216385,0.00596875,0.00185392,0.000811,-0.0103484,-0.0211987,0.00187547,0.00854746,0.0110491,-0.00963816
0.532,-0.001,0,45,-81.8699,3.16E-01,-0.0177742,0.0113236,0.00223248,-0.0066878,0.0452974,0.00409855,0.00373036,-0.00615291,-0.00792056,-0.0356931,-0.0140463,-0.00976033,0.010368,0.00954865,-0.0065706
0.532,-0.001,0,37.465,-80.5377,3.21E-01,-0.00188863,0.004129,0.00571127,0.0072348,0.038254,-0.00425259,0.00667774,0.00240045,-0.00018965,-0.032589,-0.0128303,0.00228991,-0.00509965,0.00467175,-0.00435725
0.532,-0.001,0,30.6573,-78.6901,3.24E-01,-0.00352565,0.00553806,0.00152554,-0.00204975,0.0347704,-0.00282974,-0.00556379,-0.000800032,0.00515444,-0.0376826,0.000108944,-0.00976036,0.00458165,0.00817228,-0.0201782
0.532,-0.001,0,24.3501,-75.9638,3.28E-01,0.00143683,0.0039555,0.00227142,-0.00680281,0.0330208,0.00453898,-0.00359014,0.0044565,-0.00320451,-0.0371113,0.00630518,0.00169305,0.00223452,-0.0076574,-0.0165457
0.532,-0.001,0,18.4349,-71.5651,3.30E-01,-0.00157842,-0.00796229,0.00225678,-0.00612381,0.0394094,-0.00607918,-0.00206653,-0.00824125,0.00217683,-0.0444741,-0.0148511,-0.00331235,0.0106709,-0.00146133,-0.011346
0.532,-0.001,0,12.921,-63.4349,3.36E-01,-0.00552466,-0.00835106,-0.0015357,0.0064923,0.0482008,-0.00402413,-0.00266237,-0.00753108,-0.00111561,-0.0416822,-0.0105079,-0.00092592,0.00118349,-0.0106331,-0.027465
0.532,-0.001,0,8.1301,-45,3.37E-01,0.00383467,7.10E-06,0.00838106,-0.00378814,0.0392702,0.00264658,0.00726886,-0.000528387,-0.000900826,-0.0371245,0.00723989,-8.42E-06,0.00430084,0.0055695,-0.0135762
0.532,-0.001,0,5.73917,3.18E-14,3.33E-01,0.00438184,-0.0023902,0.00105725,-0.00103016,0.04591,-0.00235679,-0.00354776,0.00958835,0.00572776,-0.0475503,0.00482247,-0.00522563,0.00427355,-0.00695435,-0.0239748
0.532,-0.001,0,8.1301,45,3.33E-01,0.0015601,-0.00182276,0.00450048,0.00301714,0.0489504,0.00308682,1.37E-05,-0.000257172,-0.00614707,-0.0416868,0.00075678,0.000551539,-0.00163974,0.00628702,-0.0225563
0.532,-0.001,0,12.921,63.4349,3.32E-01,0.00597195,-0.0019978,0.00455353,-0.00620742,0.0302281,-0.00657635,-0.000765527,0.00737224,-0.00806422,-0.0274157,0.00185198,0.00418654,0.00103132,0.000682447,-0.00827726
0.532,-0.001,0,18.4349,71.5651,3.30E-01,-0.006881,0.00075191,0.00262046,-0.00355559,0.040255,0.00435232,0.0014788,0.00785215,0.00446993,-0.0378622,0.00390353,0.0106415,-0.0061299,-0.00448348,-0.0075508
0.532,-0.001,0,24.3501,75.9638,3.32E-01,0.00131813,0.0061948,0.00839542,-0.00386749,0.0399718,-0.00729356,8.40E-05,-0.00393041,0.00226075,-0.0330748,-0.000511012,-0.00423627,0.0018867,-0.00519058,-0.0172852
0.532,-0.001,0,30.6573,78.6901,3.23E-01,-0.00534351,-0.00220779,0.00291307,-0.00182259,0.0325496,0.000298701,0.000835302,0.00287336,0.00710263,-0.0250344,-0.00403187,0.000838876,0.000138065,0.00343673,-0.0107995
0.532,-0.001,0,37.465,80.5377,3.23E-01,0.00423585,-0.00417733,-2.73E-05,-0.00438045,0.0309957,0.00975991,-0.00478479,-0.00117408,-0.00826322,-0.0418153,-0.0083477,0.0061211,-0.0121953,0.00209058,-0.0029522
0.532,-0.001,0,45,81.8699,3.19E-01,-0.00217832,0.0106163,0.00327655,0.00189345,0.0311754,0.00702345,-0.00308222,0.0117047,0.00676408,-0.016836,-0.00205743,0.00745185,-0.0028535,0.000658628,-0.00477314
0.532,-0.001,0,53.7288,82.875,3.13E-01,-0.0126922,-0.00591064,4.21E-05,-0.00743618,0.0213354,0.00783876,-0.00273975,-0.00862049,0.0112905,-0.0272869,-0.00340038,-0.00899301,0.00633005,0.0202892,-0.0104471
0.532,-0.001,0,64.8959,83.6598,2.95E-01,-0.0128268,0.00211156,0.00171328,-0.00417454,0.0329642,0.0108292,-0.0111437,0.00354703,-0.0124674,-0.0166443,-0.00318539,-0.00370367,-0.0135753,-0.0052673,0.0218073
0.532,-0.001,0,67.2135,-77.4712,2.94E-01,-0.0206318,-0.00440201,-0.00829921,-0.0127483,0.0395138,-0.0281246,0.00888176,-0.0151942,-0.0130909,-0.020752,-0.0269022,0.000573431,0.0157932,0.0286306,-0.00437247
0.532,-0.001,0,55.5501,-75.9638,3.10E-01,-0.00746631,0.000621537,0.00123692,-0.0110486,0.0459543,0.00796099,0.00524906,0.00354188,0.0125406,-0.0374364,-0.00453492,0.00535669,0.0136672,0.00910476,-0.00871602
0.532,-0.001,0,46.7199,-74.0546,3.13E-01,-0.00518327,0.00804769,0.00715983,-0.00549032,0.0375323,-0.0012862,0.0102015,-0.00177578,0.00255493,-0.0386814,-0.019088,0.000218115,-0.003588,-0.00128152,-0.0131181
0.532,-0.001,0,39.2315,-71.5651,3.18E-01,-0.00760083,0.00843892,-0.00278215,-0.00261109,0.0411977,-0.0091961,-0.000144771,0.00340988,-0.00271298,-0.0340522,-0.00258442,-0.00937527,0.00627098,0.00082982,-0.00597815
0.532,-0.001,0,32.5827,-68.1986,3.24E-01,0.00404528,0.00932045,0.00574959,0.00294977,0.0421628,-0.00522696,0.00332888,0.00223276,-0.000342071,-0.0338963,0.00595433,3.29E-05,-0.00649457,0.00178553,-0.0300229
0.532,-0.001,0,26.5651,-63.4349,3.27E-01,0.000339486,0.000927782,-0.000952321,-0.00145353,0.0392499,-0.00147089,0.0020417,-0.00746062,0.00560852,-0.0524325,-0.00266864,0.00184367,0.0131086,-0.000668477,-0.0256551
0.532,-0.001,0,21.1343,-56.3099,3.27E-01,-0.000569593,0.0067392,-0.00428106,-0.00474873,0.0377635,-0.0108072,-0.00448596,-0.00236707,-0.000241308,-0.0377464,-0.000843259,0.00350173,0.000518434,-0.00212022,-0.0123352
0.532,-0.001,0,16.4299,-45,3.33E-01,0.00967608,-0.0102629,-0.00275084,0.00011885,0.030406,0.00290526,0.00511574,-0.00341147,-0.00677431,-0.0447433,0.0043115,0.00936726,-0.00186895,0.000601501,-0.0102845
0.532,-0.001,0,12.921,-26.5651,3.34E-01,0.00997642,0.00278027,0.00268501,0.00233163,0.0347444,0.00415645,0.0118068,-0.0025107,0.00152499,-0.0428028,0.0074784,-0.00680402,1.22E-05,-0.0102463,-0.0230331
0.532,-0.001,0,11.537,1.59E-14,3.36E-01,-0.00707388,0.00101126,0.000955243,-0.00475162,0.0438325,-0.00317032,0.0035394,0.00421221,0.0142877,-0.0444949,0.00156644,-0.00026579,0.00074991,-0.00117399,-0.0166261
0.532,-0.001,0,12.921,26.5651,3.33E-01,-0.000153706,0.00246875,-0.00233961,0.00648091,0.0440461,0.00423256,0.00419559,-0.00148459,-0.000597113,-0.0351515,-0.00510803,-0.00610687,-0.00264163,-0.0058576,-0.0151349
0.532,-0.001,0,16.4299,45,3.34E-01,0.00403935,-0.0014954,0.000400765,-0.00443213,0.0286606,0.0114543,0.000344264,-0.000282793,0.000377485,-0.0340852,0.00102624,-0.00303122,-0.00419653,0.00259352,-0.0158261
0.532,-0.001,0,21.1343,56.3099,3.34E-01,-0.00130765,-0.00451748,0.0133686,-0.00859882,0.0349008,-0.00527605,0.00284715,-0.000252442,8.15E-05,-0.0389538,-0.00630566,-0.00815362,0.00295833,0.0039351,-0.0237503
0.532,-0.001,0,26.5651,63.4349,3.27E-01,0.00018052,-0.000975329,-0.00423068,0.0103521,0.041681,-0.0112799,-0.00256707,0.00261429,-0.000204104,-0.0341346,-0.00499015,0.00294526,-0.00209382,-0.00505461,-0.0209821
0.532,-0.001,0,32.5827,68.1986,3.25E-01,0.00667628,-0.0057946,0.00591113,-0.00337283,0.0199163,0.000312254,-0.0108281,0.00264666,-0.000243327,-0.0395214,-0.000960185,-0.00897577,-0.00767169,-0.00959488,-0.00136022
0.532,-0.001,0,39.2315,71.5651,3.21E-01,-0.00396003,-0.00590947,-0.00155747,0.0156055,0.0188862,-0.00367814,-0.00466611,0.000185561,0.000232248,-0.0320321,-0.0191725,0.00865055,-0.0112507,0.00505504,-0.00794194
0.532,-0.001,0,46.7199,74.0546,3.14E-01,-0.00901984,-0.00777148,0.00979965,-0.00303901,0.0380031,0.00886233,-0.000932036,-0.00571631,-0.000955506,-0.0240717,-0.00730921,0.00329564,-0.00586057,-9.68E-06,-0.00913028
0.532,-0.001,0,55.5501,75.9638,3.10E-01,-0.00465135,-0.00665805,-0.00302968,-0.00653394,0.0278202,0.015455,0.000815849,-0.00319984,-0.000456934,-0.0285713,-0.00581815,0.00118268,-0.00341188,0.0135253,-0.00146344
0.532,-0.001,0,67.2135,77.4712,3.03E-01,-0.00292637,-0.0107625,-0.00717795,-0.0118088,0.0444631,0.0149158,-0.00464294,0.00725777,-0.00534155,-0.0186059,-0.0181649,0.00291552,0.000631547,-0.00280977,0.0025845
0.532,-0.001,0,71.5651,-71.5651,2.87E-01,-0.0168034,0.0177354,0.0204398,-0.0175497,0.0337083,-0.0394759,-0.00214446,-0.0155494,0.0206257,-0.0339936,-0.0271926,-0.0111523,0.0174281,0.0152986,0.0056181
0.532,-0.001,0,58.6936,-69.444,3.09E-01,-0.0255094,0.0145782,0.000667039,-0.00850184,0.0313482,-0.0124766,0.00712925,-0.0134255,0.00400046,-0.0247279,-0.0215123,0.00477112,0.00617538,0.0145333,0.00527187
0.532,-0.001,0,49.6034,-66.8014,3.10E-01,-0.0114193,-0.00115246,-0.00456348,-0.0115252,0.0338071,-0.000294539,0.0134202,-0.00506972,0.00224119,-0.0314924,-0.00876251,-0.00138874,0.0134603,0.00539011,-9.95E-05
0.532,-0.001,0,42.1304,-63.4349,3.20E-01,-0.0128094,0.00256189,-0.0103861,-0.00293886,0.0387345,0.00218604,0.00589153,0.00383825,0.00714201,-0.0342189,-0.0031124,0.00041375,0.00349079,-0.000833336,-0.0135939
0.532,-0.001,0,35.6685,-59.0362,3.23E-01,-0.00432546,0.0089445,0.0128004,-0.00505436,0.0291579,-0.0074419,0.00135909,-0.00198086,-0.00321795,-0.0202481,0.0021414,-0.0104692,0.00702444,-0.00236287,-0.00211125
0.532,-0.001,0,30,-53.1301,3.26E-01,0.00183779,0.0136696,0.00378228,-0.000471482,0.0390882,0.00236103,-0.00233913,-0.000481735,-0.00745756,-0.023654,-0.00604537,-0.00543547,0.00291104,-0.00622175,-0.0151281
0.532,-0.001,0,25.1041,-45,3.30E-01,0.0103574,-0.00549248,0.00896299,-0.00578037,0.0486711,-0.00315926,-0.00191641,-0.00250892,-0.0044129,-0.0309459,-0.010727,3.11E-05,0.00928946,0.0108599,-0.0182422
0.532,-0.001,0,21.1343,-33.6901,3.29E-01,-0.00321907,0.00300884,-0.000815172,0.00238313,0.0396087,0.00521017,-0.00012271,-0.00170392,0.00259613,-0.0379338,-0.00528371,0.00271529,-0.00123803,0.00586774,-0.0151214
0.532,-0.001,0,18.4349,-18.4349,3.32E-01,0.0027584,-0.00275461,-0.00497081,-3.32E-05,0.0339656,-0.00659362,0.00158054,-0.00298951,6.43E-05,-0.0346355,0.0119471,0.00315557,0.00143214,-0.000257786,-0.0165153
0.532,-0.001,0,17.4576,1.06E-14,3.30E-01,0.000281801,-0.00533814,0.00245242,0.003545,0.0489589,0.00121315,0.000134032,0.00590682,0.00233204,-0.0444257,0.00614488,0.00257275,0.000160867,-0.00824927,-0.010361
0.532,-0.001,0,18.4349,18.4349,3.34E-01,0.00411479,0.00710673,0.00682047,-0.0019643,0.0348833,0.00762653,0.00269076,0.00271624,0.0028096,-0.0352183,-0.00592155,0.00870108,0.00094426,0.000439156,-0.0106355
0.532,-0.001,0,21.1343,33.6901,3.30E-01,-0.00544905,-0.00746366,-0.00413715,0.0021518,0.0486026,-0.00976625,0.00374469,0.0113046,0.00291193,-0.0333913,-0.00733425,0.00275415,-0.00656269,0.000331041,-0.0101315
0.532,-0.001,0,25.1041,45,3.33E-01,0.00411688,-0.00110115,-0.00401223,0.00606139,0.0415023,0.00961089,0.00219334,-0.00154131,0.00195488,-0.0370991,-0.000501876,0.00421848,-0.00232138,-0.00174575,-0.0141464
0.532,-0.001,0,30,53.1301,3.26E-01,0.00165316,0.00594451,-0.00812703,-0.00515555,0.036138,0.00865276,0.00296758,-0.00481504,-0.00530896,-0.0357909,-0.00812563,-0.0088535,-0.00726043,-1.13E-05,-0.0184272
0.532,-0.001,0,35.6685,59.0362,3.22E-01,0.00393502,-0.00693607,0.00935645,0.00883726,0.0354667,0.000925301,-0.00303628,-0.000114909,-0.00991025,-0.030442,-0.00958507,-0.00239197,-0.00962594,0.0102987,-0.0047403
0.532,-0.001,0,42.1304,63.4349,3.23E-01,0.00486722,-0.0124601,-0.00575483,-0.0060951,0.0259715,-0.00367455,-0.0105681,0.00896289,0.0063097,-0.0322009,-0.0116898,0.000898681,-0.00495867,0.000456148,-0.0123528
0.532,-0.001,0,49.6034,66.8014,3.16E-01,0.00279236,-0.0042712,-0.00475619,-0.00303253,0.0259715,0.00599075,-0.00335089,0.0050051,0.00150547,-0.0243651,-0.0136142,-0.0108605,0.000114109,0.0109717,-0.00418537
0.532,-0.001,0,58.6936,69.444,3.09E-01,-0.0115957,-0.00847273,-0.00196284,-0.00681417,0.0203072,0.00467366,-0.00288153,0.00750043,-0.00595828,-0.0257579,-0.00589857,0.0072716,-0.00938429,-0.00750615,0.0112279
0.532,-0.001,0,71.5651,71.5651,2.84E-01,-0.0136194,-0.0281186,0.000569439,0.00588449,0.0320667,0.0118253,-0.00720405,-0.00160222,-0.0147863,-0.0152341,-0.0407939,-0.00118745,-0.0207029,0.00691165,0.0147871
0.532,-0.001,0,80.0258,-66.0375,2.54E-01,-0.00960994,-0.0117501,-0.0170961,-0.00774539,0.0334634,-0.0331118,0.0460673,-0.00908753,0.0247223,-0.0396037,-0.0265206,0.00745158,0.0229408,0.0313611,0.0289491
0.532,-0.001,0,63.4349,-63.4349,3.00E-01,-0.015456,0.0193828,0.000818929,-0.0104026,0.031906,-0.01869,0.00500452,-0.0369379,0.0119092,-0.0461842,-0.0163233,-0.0019145,0.022052,0.010984,0.0120418
0.532,-0.001,0,53.7288,-60.2551,3.09E-01,-0.0101633,0.0149646,-0.000424984,-0.00928762,0.0350667,-0.00758166,0.0066537,-0.00131002,0.00355477,-0.0453851,-0.0128958,0.00714002,0.0179068,0.0176236,-0.00964301
0.532,-0.001,0,46.1462,-56.3099,3.19E-01,-0.0019913,-0.00418758,-0.00630212,-0.0049183,0.0346124,-0.0102377,0.00713743,0.00379457,0.00763979,-0.035964,-0.0111353,-0.00100057,0.00343364,0.00426935,0.000594784
0.532,-0.001,0,39.8151,-51.3402,3.23E-01,-0.00678938,-0.000615702,-0.00434902,-0.00461072,0.0348523,-0.00809783,0.00461384,0.000463437,0.00028158,-0.0368882,-0.00579129,-0.00144998,0.0172533,0.000916597,-0.0142716
0.532,-0.001,0,34.4499,-45,3.23E-01,-0.00582433,0.0049568,0.00250292,-0.00374158,0.0307914,0.0126055,0.00445868,0.00303377,-5.76E-05,-0.0366179,0.00122411,-0.00359905,0.00953641,0.00121786,-0.014225
0.532,-0.001,0,30,-36.8699,3.29E-01,0.00890113,0.00626329,0.00236691,-0.00489026,0.0400513,-0.0132064,0.00975422,-0.0042555,0.00504665,-0.0390295,0.00383895,-0.00180973,0.00275867,0.00150057,-0.0024748
0.532,-0.001,0,26.5651,-26.5651,3.29E-01,0.00538274,0.00317861,0.00168459,0.00467763,0.0433607,0.00937147,0.00857962,-0.00983074,0.00164251,-0.0435395,-0.00221848,-0.00366383,0.00575864,-0.00520348,-0.0153179
0.532,-0.001,0,24.3501,-14.0362,3.27E-01,-0.00239455,0.00805545,0.00600014,0.00747798,0.0434582,0.00289688,0.00380001,0.00766758,0.0073718,-0.0339201,0.0123031,0.00406531,0.00617171,-0.0022665,-0.0100856
0.532,-0.001,0,23.5782,7.95E-15,3.30E-01,0.00590907,0.00065937,-0.00730071,0.00887671,0.0429085,0.00974468,0.0114898,-0.00584218,0.00353708,-0.0368891,0.00375298,0.00442908,0.000540328,-0.00129133,-0.00976183
0.532,-0.001,0,24.3501,14.0362,3.30E-01,-0.000276705,0.00399523,0.00616666,0.00023322,0.0405744,-0.00169362,-0.00529074,0.00144415,0.0110491,-0.0230878,-0.00554047,0.00266344,0.00435677,2.40E-06,-0.0198748
0.532,-0.001,0,26.5651,26.5651,3.27E-01,0.017089,-0.00146414,0.00246077,0.0124143,0.0318259,-0.00810323,-0.0115736,-0.00131945,0.00262103,-0.0440833,-0.00152924,-0.00150674,-0.00785924,-0.00381496,-0.0205477
0.532,-0.001,0,30,36.8699,3.25E-01,-0.00563847,-0.00225247,0.00282394,0.00572527,0.024497,-0.00733503,-0.0023078,0.00558173,-0.00206208,-0.0414405,-0.00270111,0.00322304,0.00401621,0.00482024,-0.00935193
0.532,-0.001,0,34.4499,45,3.28E-01,-0.000308786,-0.00381712,0.00268782,0.0105652,0.0304342,0.0109732,-0.00658212,0.00818667,0.0015077,-0.0312217,-0.010314,0.00564683,-0.00968582,-0.00141289,-0.0160792
0.532,-0.001,0,39.8151,51.3402,3.19E-01,-0.00178246,-0.00753313,-0.0111447,-0.00131536,0.0185393,0.0132964,-0.00876226,0.00633534,-0.00275667,-0.039897,0.00198919,0.00282218,-0.00130834,-0.0134495,-0.0162164
0.532,-0.001,0,46.1462,56.3099,3.13E-01,0.00202397,-0.0224156,-0.00837848,-0.00619843,0.0264584,0.00327959,0.00376801,0.0133009,0.0107174,-0.03083,-0.00121539,0.00388311,-0.00801297,-0.0113106,-0.00285613
0.532,-0.001,0,53.7288,60.2551,3.09E-01,-0.00178952,-0.0130402,0.0014488,-0.00446382,0.0312058,0.00742907,-0.00196409,0.00368559,-0.0114253,-0.0335093,-0.00726579,-0.00120626,-0.00206618,0.00843568,0.0132329
0.532,-0.001,0,63.4349,63.4349,3.02E-01,-0.0225001,-0.00015083,-0.0100465,0.00332317,0.0267331,0.0246727,-0.0200368,0.0107903,0.00363722,-0.0437006,-0.0103983,0.009323,-0.0100948,-0.00129113,0.0143237
0.532,-0.001,0,80.0258,66.0375,2.67E-01,-0.00965356,-0.00524694,0.0180914,0.00631111,0.00696073,0.0193411,-0.0354606,0.00505386,-0.0113179,-0.0352881,-0.0101072,0.000101098,-0.0184335,-0.00914037,0.0153954
0.532,-0.001,0,70.6303,-57.9946,2.85E-01,0.000833863,0.0249141,-0.000511349,-0.00712688,0.0252406,-0.00699574,0.0183792,-0.00613516,0.00121428,-0.0468087,-0.023457,-0.00445242,0.0380604,0.0158604,0.019057
0.532,-0.001,0,59.3427,-54.4623,3.06E-01,-0.0177891,-0.0015163,0.0110651,-0.00391748,0.0238534,-0.00992238,0.0219069,-0.00176873,-0.00185403,-0.0360665,0.000288547,0.00422536,-0.00760216,-0.00338909,-0.0091429
